,Unnamed: 0,blockNumber,txHash,txTimestamp,gasPriceGwei,fee,submitter,payeeAddress,oracleName,amount,txDate
176,176,12420765,0xbebab36e887b375096328b41216e37eb18d6f50bd133125a204ed7ddb5d448c0,1620838731,470.0,4.30327065,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,16.6299854096,2021-05-12 16:58:51+00:00
193,193,12466409,0x728a3075d88f330694ef8a65f92037d46a1b611c681a5be2715e2a332dbb6aa3,1621448572,400.0,3.5909976,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,68.354386272989,2021-05-19 18:22:52+00:00
211,211,12510410,0x10d41bb087a64e6416705ee02dcd258192ffd9e698100eb316ebb280a44dcea3,1622038472,70.0,0.61189079,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,27.522571229804,2021-05-26 14:14:32+00:00
227,227,12555717,0x7be7e8904933cdaf0a4f115bae6c308b7cce2353a8e2af32752fc336d5d570b2,1622645461,60.0,0.52531854,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,5.84548764045,2021-06-02 14:51:01+00:00
244,244,12608445,0xd91d0feadb777b93fa76ddf0822555ebbcb8640b9ddc24b057fc9381776e0ac6,1623350219,40.0,0.35043636,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,2.892833075392,2021-06-10 18:36:59+00:00
260,260,12647904,0xc909f8959fb6d0c06a1eb1b4837a0fea7083afb72d735567b8dacc08055ef55e,1623878780,50.0,0.43510545,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,0.783,2021-06-16 21:26:20+00:00
277,277,12697167,0xf98d36d6a52deaafacfd42c10b07fe36336c3f2cbd558ad85687c1149c21cea8,1624542262,35.0,0.30653546,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,4.299250054272,2021-06-24 13:44:22+00:00
294,294,12743072,0x732d057082590db9e7ab82c8a93b36a41b8a7a5bc05511234f32a083982edb78,1625159644,50.0,0.687974,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,4.281237311553,2021-07-01 17:14:04+00:00
311,311,12788294,0xd77b281aa69157bceb9c8331c61137f1aef06179fec363c58484b1896a95ecd5,1625768385,60.0,0.82321326,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,3.059952187375,2021-07-08 18:19:45+00:00
327,327,12834059,0x580608765533af6601096a9878200cc6f696591ab964d007d0119d06ac7682ab,1626385880,60.0,0.81884808,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,4.38307958428,2021-07-15 21:51:20+00:00
344,344,12884864,0x87e09b22496c4a2538b256f24cde3d8597b3513133b2cf25cf505a0063359ee3,1627073510,50.0,0.6961434,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,7.493174588,2021-07-23 20:51:50+00:00
361,361,12922820,0xcff3e71891728ca0f4b55faee4aae3c4a20d875a0554e8d00a242195c849e191,1627590633,50.0,0.68354615,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,8.12278201846,2021-07-29 20:30:33+00:00
378,378,12967040,0x42d0421ca9a076b3471d22b12d727f88545a993dd674914e14fa10ba7e6d5715,1628194430,71.72860935,0.988755926734758,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,3.993136092,2021-08-05 20:13:50+00:00
394,394,13012090,0x86e6ba42002b95665f80378ada482a0106e3634ddeaa1f555b5ffcc6a3d93958,1628794334,51.144717619,0.8877161018982316,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,3.547657116432,2021-08-12 18:52:14+00:00
411,411,13064006,0x86e398c41d13825cda49b7abe9f791eecda3d4bed000a88dea3c96ac75aafb37,1629487790,57.1,0.9939900051,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,10.62923921235,2021-08-20 19:29:50+00:00
428,428,13102561,0xc64edcaeb40a50f31f9317ff4317a410ba78ac45ea9e3e14fb9b8d7df0591abd,1630001402,134.0,2.309668086,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,8.9097884766,2021-08-26 18:10:02+00:00
444,444,13148589,0xe8f338de4c32f40cbef848b6917c3479829192a2396275b73fae4da337aa192e,1630616358,112.0,1.57944752,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,25.0023875,2021-09-02 20:59:18+00:00
461,461,13192384,0x64728e862880a5427f7d8fa7e7c510a793ce99d9237b967861cf3935db038aad,1631202360,207.0,3.298809132,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,28.9064335,2021-09-09 15:46:00+00:00
478,478,13230040,0x9f6affc87dda1f5b77efdedb0c647bd7a435ccba9cd5f096028ca489bea01851,1631705310,72.0,1.234764648,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,16.8584518974,2021-09-15 11:28:30+00:00
495,495,13282384,0x9a83225bd6dbd9a6a31e30f1c2a4f9ffcedae6c537e9f68d0e4f821471221a63,1632405260,74.602333642,1.2919195716469754,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,6.4125050716,2021-09-23 13:54:20+00:00
511,511,13327187,0xeae427e425f3e28dce649feac011c9134b8458c2fbbe3e058a22d3ef47813d0a,1633006494,150.0,2.59550955,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,11.6275673076,2021-09-30 12:54:54+00:00
527,527,13371596,0x231661b4b8e1a6dc1248c9231718ecd8dda6ed3603912a4bb7e20d56117f5b0f,1633606728,130.0,2.23558439,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,10.6265797115,2021-10-07 11:38:48+00:00
543,543,13416196,0x548be302b75edaac795be095b051e4414b7c26621a9656a51bed20bc830c5eaf,1634212912,130.0,2.24212417,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,11.990140939,2021-10-14 12:01:52+00:00
560,560,13460700,0x41d4783af33d3c5151a5107ec27d415553295819f6898d0c4dca450c8597cab8,1634815366,150.0,2.58791145,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,4.2151335574,2021-10-21 11:22:46+00:00
576,576,13506512,0xb9284863c7b6df384ecd7b3fb4277b7c0108a5948933091230d84ed63543a543,1635434557,319.82399992,5.556905218850009,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,24.7335517038,2021-10-28 15:22:37+00:00
593,593,13550390,0x79ad16d1457fc66e0f02649f789768f563951a3a61726e9bdeb22be918a3addc,1636031453,170.366496163,2.879093268921964,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,19.9934171094,2021-11-04 13:10:53+00:00
610,610,13595520,0x287a2c189cc27447213de31d823952e3f54feb93d4aec61862f34383aa45b4b7,1636641783,158.749785372,2.7484475753784805,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,39.90481119,2021-11-11 14:43:03+00:00
626,626,13633059,0x99abcecbb9a3505a7ee85ea570d74b3514c7484e20e60aa4677b87277842aca0,1637154197,172.282445658,2.9595169520101363,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,13.4086940966,2021-11-17 13:03:17+00:00
643,643,13683525,0x9ccdaba2cc93ef2af1baf3a8ec83d916a44e1d933cbccfbc1e95981ede91703a,1637844061,118.051469759,2.0730071831590524,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,34.190792812,2021-11-25 12:41:01+00:00
661,661,13727269,0x24aa39581629ff04bf02d3fe3062ae1edf6b5c2b5e71a2791e4504d1a370eb74,1638446991,123.980877921,2.1689494980283843,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,33.8665536208,2021-12-02 12:09:51+00:00
678,678,13758498,0xeaa67eb2effb0c03a988d46cd4959d7fb47f17c25f78ce9af83d93e4d2c3185d,1638879820,127.0,2.221136147,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,53.66086219,2021-12-07 12:23:40+00:00
694,694,13816230,0xe842b82f0f72c99d24ec2e034ab5bbb959d64afb8abae8d1dbe218d6379264e1,1639658221,95.0,1.673493495,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,39.6974441964,2021-12-16 12:37:01+00:00
710,710,13867729,0x78cb0a62fa5f221fba49502cc82c7aedac2d72cdf8e65d5eaaece0fac7f321a2,1640346822,89.853019664,1.5754905741482672,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,34.3578764938,2021-12-24 11:53:42+00:00
727,727,13951738,0x0d7f2de33df6540a341595104516806d427b3b58333774dceda3e65094b6242c,1641470728,130.0,2.28780929,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,72.9146695987,2022-01-06 12:05:28+00:00
746,746,13997267,0x91ca8b2c0e0644731b7c9225a0f2043193e0dec0156c6381f7af61ccc05e335c,1642078636,193.289103428,3.355304000093825,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,63.0039649264,2022-01-13 12:57:16+00:00
764,764,14042715,0x44d179080e9f783e66ea3ca6147e5ad6ae6f6e1f468422e0030c96907f131fef,1642685727,115.0,1.969231825,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,8.463672018,2022-01-20 13:35:27+00:00
780,780,14094526,0xd1a3fe086cd301cb0281a8f05980797f0cf2b09be70802608be628931ea9faff,1643377903,151.311683147,2.652489871463148,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,44.0301097016,2022-01-28 13:51:43+00:00
797,797,14139850,0xcebfb717fcb7964365f00e51ba6b83772b300df2fd4a8374abd6708afcbaae42,1643982233,120.192381642,2.0692590856345414,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,65.980347359,2022-02-04 13:43:53+00:00
813,813,14179966,0xf366ed0af402ac0c6557dffc677e0a67fc496eeb99acc8cce02d7ed0de3560dc,1644518252,175.052450642,3.0196241393956376,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,10.6127812668,2022-02-10 18:37:32+00:00
829,829,14218507,0x6b9435a8a91dd3b1864591969113a7086054b9b1653a784105e6fed03960218e,1645032712,130.276475127,2.23111816993688,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,17.269868374,2022-02-16 17:31:52+00:00
845,845,14262839,0x0529216f3b917312ca55dd8233f4f1afb8d6afc3bd9167ed5086e95f5dd9f22c,1645626059,116.514798454,2.008485008620013,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,9.345162281,2022-02-23 14:20:59+00:00
861,861,14308762,0xe2eb1fbb947c28a95e935d6a6b8c94128bda1a6a017a7cb1dd7f66a05a41a48a,1646239702,87.53002796,1.5193319579351223,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,10.576325159,2022-03-02 16:48:22+00:00
877,877,14354723,0x12e59622740450d3de9656d08fbac86fbd2479f6dc891bac1e21569167d8de43,1646857770,66.176227621,1.142561488888035,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,29.183828527,2022-03-09 20:29:30+00:00
893,893,14398261,0x16c0afca5894192f3ad8523d82066e5c38cf8731fb999355e6b63f74cfc3d650,1647442236,59.134402322,1.015054848022434,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,15.290432554,2022-03-16 14:50:36+00:00
909,909,14444118,0x8629b43fc21e17fce1f04e43de3b854d14e1ecfd48c0ec7371c26807e93d576c,1648059513,52.246650744,0.8991783911867827,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,11.960738,2022-03-23 18:18:33+00:00
925,925,14488997,0x185886f8bf84ff619811ea66a01f6a903002c0d2b7e8c64c735d98ff1cf7c807,1648662838,122.404414002,2.1133928722533573,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,22.877861734,2022-03-30 17:53:58+00:00
942,942,14533233,0xfacaa0a1958aff05f25025498a579d4ccf08c760eb0e36a366e2cbcc81c2d89b,1649260538,78.164081804,1.3528197651574128,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,8.868543261,2022-04-06 15:55:38+00:00
958,958,14577462,0xfcfbeaffd392bd2250e3ba432e7af30916f228debd7bfb7f845415e702a6e4e8,1649857731,124.75921818,2.1494809365958565,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,5.334049804,2022-04-13 13:48:51+00:00
974,974,14616031,0xbc79accb366e859a775dd8251746639bad7160d1a4598fc0384be4bc080d5e16,1650378539,71.237320171,1.2171055010439331,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,8.394997395,2022-04-19 14:28:59+00:00
990,990,14660976,0x9550a8597581d0c0338624faf1bab6bdef6021feaec83b6d49fd0bf7da76654d,1650987746,101.33,1.74338619655,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,10.922602467,2022-04-26 15:42:26+00:00
1006,1006,14711477,0xd4721fa239df803d2e5bae5a7e30390ab5b5499ef2c6d41e513a6b2eb528f896,1651674297,60.69821378,1.0535281529956209,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,20.15931517,2022-05-04 14:24:57+00:00
1022,1022,14761737,0x52f2cfa23131058c08d11032d4f8946e23f0b7c406100afce9765560979993b6,1652367729,404.0,3.144382096,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,194.68632773,2022-05-12 15:02:09+00:00
1038,1038,14800068,0x6f176216707867c325f8539966a6304c3dec4bab0a9c7d08d23e237b8afb25bc,1652894141,77.592280227,1.3535137616742106,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,52.21847575,2022-05-18 17:15:41+00:00
1054,1054,14842092,0xf16250340efd2bae067c7ee7839009530ead9ead847ab5c20f55cee8ecad7e10,1653484976,58.489375942,1.0146964462090575,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,6.640400565,2022-05-25 13:22:56+00:00
1070,1070,14885994,0x2d236240720d77a7ea5eda7fc6b57e95126e87bfc18726b924823eae01be9368,1654103339,171.378824029,2.976505530568608,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,15.314555285,2022-06-01 17:08:59+00:00
1086,1086,14928982,0x07ec22d31768dde2ba4f729cacaa883ea6b3d1918045360fd744dc1e4f197a48,1654724197,156.621966982,2.710118386100891,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,33.286152129,2022-06-08 21:36:37+00:00
1102,1102,14968243,0x7baab069d3414fdb0967e97c0ec76a2d492ad5cb14f5608629ff644f0e5d4ea1,1655307195,123.88,2.16348404964,0x708fb8e21474672ed867489a769b35132212116a,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,30.978782944,2022-06-15 15:33:15+00:00
1118,1118,15014240,0x2373f8ee1b17c2b57bc3b55151d51e6192c047e76d0c5872798df4cbb47cd7d1,1656008591,301.887656917,5.316005260273004,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,20.058924346,2022-06-23 18:23:11+00:00
1135,1135,15058032,0x319032852330dd360ef49eed5d97813a5bcd296cb2024d7578f0bd21a1066f87,1656697823,63.640058522,1.1170304810766956,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,19.212499136,2022-07-01 17:50:23+00:00
1151,1151,15082704,0xd7008b3b77b8c4871ae123f88d8afcf64e6d22e865be632c6ee69bf60d61be4d,1657026554,66.976179772,1.1407461300897372,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,3.146978283,2022-07-05 13:09:14+00:00
1167,1167,15128978,0x2140673728457fcb83182260ef3f600381b2dccae469c4414ec2c4591d0c1903,1657643924,44.23,0.76841349567,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,6.735713549,2022-07-12 16:38:44+00:00
1183,1183,15141252,0x5ccfe93e6fd1ad1f1135404b5d1851e764e35db6311108175536bf23a4a1b9be,1657808183,56.0,0.932440824,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,0.538710732,2022-07-14 14:16:23+00:00
1199,1199,15218673,0x66076632abfce3bf9b6aef652253c09811d2d120d99ac482b76e5054859e3f81,1658846256,49.325915566,0.8695137374574428,0xf9c551bdd05e87384af94796b836784860118496,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,20.850189869,2022-07-26 14:37:36+00:00
1215,1215,15263060,0x376ba870869fc1279dd35d97fff64606e2b32dbc3cbfab2de67f3bc12d3c88c0,1659442623,30.466340934,0.5335068507136237,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,24.69671685,2022-08-02 12:17:03+00:00
1231,1231,15307819,0x7971296face55a19760c973f1f0ba4872add4cca21effa6eeb80fc37177aa265,1660045775,32.522939895,0.5659362628474202,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,11.043573597,2022-08-09 11:49:35+00:00
1247,1247,15360800,0xbf4afe160bfd8cb493bd35c6527f2f404755ac98359bc5fb4c42e2948eb1cd65,1660767605,34.394469412,0.5994514737469044,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,13.210017221,2022-08-17 20:20:05+00:00
1264,1264,15396258,0xe09eff2da678f475d581418248e20eee706c429695aa7249f638a0d8b39c9d9c,1661253926,27.899732988,0.4841318743574482,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,9.773637758,2022-08-23 11:25:26+00:00
1280,1280,15446397,0xb39aab1f30dee5678e825265544a2641d1e6a8a84890dfc1e6c19f610ad45d87,1661945450,34.0,0.59323404,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,3.285054347,2022-08-31 11:30:50+00:00
1296,1296,15491799,0x00955c0c13d82522dbf9eecdb4ff912d44173d055df3d645b03bd4267618e134,1662574026,50.0,0.867363,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,11.323362918,2022-09-07 18:07:06+00:00
1313,1313,15574396,0x6e59f3b98348cecc4b700748734335628d840b700163ce0bcc9109bf18b43cd3,1663673303,17.91816066,0.3163999560239196,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,16.6824257491,2022-09-20 11:28:23+00:00
1329,1329,15625597,0xeff4a070850cf57345782b22a6034918521fd85e0a14270ff8e9fede8815eb22,1664292659,47.25,0.822162285,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,10.270414786,2022-09-27 15:30:59+00:00
1345,1345,15674428,0x6092677ed022202447803ce98ef557d2cfada75f26be992e22eb6530e49d2ae9,1664882339,19.55999657,0.339144364848355,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,8.464116394,2022-10-04 11:18:59+00:00
1361,1361,15725725,0x123ed390bfa0d58c49ef9d4088a5c86dedbb0a2c6e63da395fcd5018f2e70497,1665501635,50.104808077,0.8632793878280454,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,3.720516514652736,2022-10-11 15:20:35+00:00
1377,1377,15769645,0x0e84d3a13b3ddcd01b0907c681d87913d762cd32c7be52659c8de5d5a7d21065,1666031675,59.620946466,1.0319102790496653,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,2.154740212,2022-10-17 18:34:35+00:00
1393,1393,15782883,0x17fead9aeb43a2df467eb8b7d530c8ce8151b397a0d4eaa0b25f6ff9355c98c5,1666191311,65.0,1.07150212,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,3.757238210532095,2022-10-19 14:55:11+00:00
1409,1409,15819142,0x7abf819d5b3e708bc53f5566ab7c9e136c957aedc2e38cd4246f52a2d02578ea,1666628879,70.816900251,1.2318435503452867,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,0.8740043,2022-10-24 16:27:59+00:00
1425,1425,15870336,0xf2e510a8ce3a9616a1a954d910f51b874118389bf7ae9cce19ce3fc63df65221,1667246987,49.56853593,0.884748054286531,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xdd4bc51496dc93a0c47008e820e0d80745476f22,staking_facilities,12.62192064692556,2022-10-31 20:09:47+00:00
